2, 18412, Note_on_c, 0, 58, 51
2, 18412, Note_on_c, 0, 63, 71
2, 18416, Note_on_c, 0, 56, 62
2, 18428, Note_on_c, 0, 60, 60
2, 19792, Note_off_c, 0, 60, 0
2, 19808, Note_off_c, 0, 63, 0
2, 19812, Note_off_c, 0, 56, 0
2, 19820, Note_off_c, 0, 58, 0
2, 19960, Note_on_c, 0, 65, 89
2, 19960, Note_on_c, 0, 54, 60
2, 19964, Note_on_c, 0, 58, 71
2, 19964, Note_on_c, 0, 61, 71
2, 21436, Note_off_c, 0, 58, 0
2, 21436, Note_off_c, 0, 65, 0
2, 21440, Note_off_c, 0, 54, 0
2, 21440, Note_off_c, 0, 61, 0
2, 23040, Note_on_c, 0, 65, 89
2, 23044, Note_on_c, 0, 58, 71
2, 23048, Note_on_c, 0, 54, 71
2, 23048, Note_on_c, 0, 61, 68
2, 24408, Note_off_c, 0, 61, 0
2, 24428, Note_off_c, 0, 65, 0
2, 24432, Note_off_c, 0, 54, 0
2, 24528, Note_off_c, 0, 58, 0
2, 24584, Note_on_c, 0, 58, 42
2, 24588, Note_on_c, 0, 56, 68
2, 24588, Note_on_c, 0, 60, 68
2, 24592, Note_on_c, 0, 63, 71
2, 25940, Note_off_c, 0, 56, 0
2, 25940, Note_off_c, 0, 60, 0
2, 25948, Note_off_c, 0, 58, 0
2, 25968, Note_off_c, 0, 63, 0
2, 26112, Note_on_c, 0, 65, 78
2, 26112, Note_on_c, 0, 54, 58
2, 26116, Note_on_c, 0, 58, 71
2, 26116, Note_on_c, 0, 61, 62
2, 27636, Note_off_c, 0, 58, 0
2, 27640, Note_off_c, 0, 61, 0
2, 27640, Note_off_c, 0, 54, 0
2, 27640, Note_off_c, 0, 65, 0
2, 35328, Note_on_c, 0, 54, 60
2, 35328, Note_on_c, 0, 58, 62
2, 35328, Note_on_c, 0, 61, 62
2, 35328, Note_on_c, 0, 65, 78
2, 35788, Note_off_c, 0, 54, 0
2, 35804, Note_off_c, 0, 65, 0
2, 35808, Note_off_c, 0, 61, 0
2, 35864, Note_off_c, 0, 58, 0
2, 35916, Note_on_c, 0, 58, 48
2, 35920, Note_on_c, 0, 56, 60
2, 35924, Note_on_c, 0, 60, 51
2, 35924, Note_on_c, 0, 63, 75
2, 36732, Note_off_c, 0, 60, 0
2, 36748, Note_off_c, 0, 56, 0
2, 36768, Note_off_c, 0, 63, 0
2, 36772, Note_off_c, 0, 58, 0
2, 36876, Note_on_c, 0, 63, 68
2, 36884, Note_on_c, 0, 60, 65
2, 36884, Note_on_c, 0, 56, 62
2, 37332, Note_off_c, 0, 56, 0
2, 37356, Note_off_c, 0, 60, 0
2, 37368, Note_off_c, 0, 63, 0
2, 37440, Note_on_c, 0, 61, 71
2, 37444, Note_on_c, 0, 56, 68
2, 37448, Note_on_c, 0, 53, 62
2, 38172, Note_off_c, 0, 53, 0
2, 38196, Note_off_c, 0, 56, 0
2, 38228, Note_off_c, 0, 61, 0
2, 38412, Note_on_c, 0, 65, 84
2, 38416, Note_on_c, 0, 54, 68
2, 38416, Note_on_c, 0, 61, 62
2, 38416, Note_on_c, 0, 58, 68
2, 38828, Note_off_c, 0, 61, 0
2, 38852, Note_off_c, 0, 65, 0
2, 38860, Note_off_c, 0, 54, 0
2, 38904, Note_off_c, 0, 58, 0
2, 38984, Note_on_c, 0, 63, 75
2, 38988, Note_on_c, 0, 60, 65
2, 38988, Note_on_c, 0, 56, 68
2, 39000, Note_on_c, 0, 58, 62
2, 39740, Note_off_c, 0, 60, 0
2, 39748, Note_off_c, 0, 56, 0
2, 39768, Note_off_c, 0, 58, 0
2, 39828, Note_off_c, 0, 63, 0
2, 39928, Note_on_c, 0, 63, 71
2, 39932, Note_on_c, 0, 56, 68
2, 39936, Note_on_c, 0, 60, 68
2, 40216, Note_off_c, 0, 56, 0
2, 40288, Note_off_c, 0, 63, 0
2, 40300, Note_off_c, 0, 60, 0
2, 40344, Note_on_c, 0, 65, 75
2, 40344, Note_on_c, 0, 61, 62
2, 40344, Note_on_c, 0, 56, 68
2, 41248, Note_off_c, 0, 56, 0
2, 41264, Note_off_c, 0, 65, 0
2, 41268, Note_off_c, 0, 61, 0
2, 41452, Note_on_c, 0, 65, 84
2, 41452, Note_on_c, 0, 54, 62
2, 41456, Note_on_c, 0, 61, 71
2, 41456, Note_on_c, 0, 58, 71
2, 41872, Note_off_c, 0, 61, 0
2, 41908, Note_off_c, 0, 54, 0
2, 41908, Note_off_c, 0, 65, 0
2, 41984, Note_off_c, 0, 58, 0
2, 42048, Note_on_c, 0, 58, 47
2, 42052, Note_on_c, 0, 63, 71
2, 42056, Note_on_c, 0, 56, 62
2, 42060, Note_on_c, 0, 60, 60
2, 42800, Note_off_c, 0, 60, 0
2, 42852, Note_off_c, 0, 56, 0
2, 42856, Note_off_c, 0, 63, 0
2, 42892, Note_off_c, 0, 58, 0
2, 43004, Note_on_c, 0, 63, 62
2, 43012, Note_on_c, 0, 60, 62
2, 43012, Note_on_c, 0, 56, 60
2, 43472, Note_off_c, 0, 56, 0
2, 43484, Note_off_c, 0, 60, 0
2, 43492, Note_off_c, 0, 63, 0
2, 43588, Note_on_c, 0, 61, 75
2, 43592, Note_on_c, 0, 53, 60
2, 43592, Note_on_c, 0, 56, 71
2, 44304, Note_off_c, 0, 53, 0
2, 44308, Note_off_c, 0, 56, 0
2, 44360, Note_off_c, 0, 61, 0
2, 44552, Note_on_c, 0, 65, 78
2, 44556, Note_on_c, 0, 58, 68
2, 44556, Note_on_c, 0, 54, 60
2, 44560, Note_on_c, 0, 61, 62
2, 44992, Note_off_c, 0, 54, 0
2, 45000, Note_off_c, 0, 61, 0
2, 45008, Note_off_c, 0, 65, 0
2, 45060, Note_off_c, 0, 58, 0
2, 45128, Note_on_c, 0, 63, 68
2, 45132, Note_on_c, 0, 58, 60
2, 45136, Note_on_c, 0, 60, 54
2, 45144, Note_on_c, 0, 56, 58
2, 45860, Note_off_c, 0, 56, 0
2, 45876, Note_off_c, 0, 60, 0
2, 45908, Note_off_c, 0, 58, 0
2, 45920, Note_off_c, 0, 63, 0
2, 46068, Note_on_c, 0, 63, 68
2, 46068, Note_on_c, 0, 56, 62
2, 46072, Note_on_c, 0, 60, 71
2, 46332, Note_off_c, 0, 56, 0
2, 46400, Note_off_c, 0, 63, 0
2, 46400, Note_off_c, 0, 60, 0
2, 46460, Note_on_c, 0, 56, 68
2, 46464, Note_on_c, 0, 65, 75
2, 46468, Note_on_c, 0, 61, 68
2, 47516, Note_off_c, 0, 61, 0
2, 47516, Note_off_c, 0, 56, 0
2, 47528, Note_off_c, 0, 65, 0
2, 47616, Note_on_c, 0, 54, 62
2, 47616, Note_on_c, 0, 61, 62
2, 47616, Note_on_c, 0, 58, 62
2, 47616, Note_on_c, 0, 65, 89
2, 48960, Note_off_c, 0, 61, 0
2, 48980, Note_off_c, 0, 65, 0
2, 48988, Note_off_c, 0, 54, 0
2, 49008, Note_off_c, 0, 58, 0
2, 49132, Note_on_c, 0, 63, 68
2, 49144, Note_on_c, 0, 58, 51
2, 49148, Note_on_c, 0, 60, 60
2, 49148, Note_on_c, 0, 56, 58
2, 50508, Note_off_c, 0, 56, 0
2, 50512, Note_off_c, 0, 60, 0
2, 50516, Note_off_c, 0, 63, 0
2, 50520, Note_off_c, 0, 58, 0
2, 50684, Note_on_c, 0, 65, 89
2, 50688, Note_on_c, 0, 58, 60
2, 50688, Note_on_c, 0, 54, 54
2, 50688, Note_on_c, 0, 61, 62
2, 52128, Note_off_c, 0, 58, 0
2, 52128, Note_off_c, 0, 65, 0
2, 52136, Note_off_c, 0, 61, 0
2, 52136, Note_off_c, 0, 54, 0
2, 53772, Note_on_c, 0, 65, 78
2, 53776, Note_on_c, 0, 58, 62
2, 53776, Note_on_c, 0, 54, 54
2, 53780, Note_on_c, 0, 61, 60
2, 55104, Note_off_c, 0, 65, 0
2, 55104, Note_off_c, 0, 54, 0
2, 55108, Note_off_c, 0, 61, 0
2, 55128, Note_off_c, 0, 58, 0
2, 55288, Note_on_c, 0, 63, 71
2, 55296, Note_on_c, 0, 56, 54
2, 55304, Note_on_c, 0, 58, 60
2, 55304, Note_on_c, 0, 60, 62
2, 56648, Note_off_c, 0, 60, 0
2, 56660, Note_off_c, 0, 56, 0
2, 56664, Note_off_c, 0, 63, 0
2, 56672, Note_off_c, 0, 58, 0
2, 56832, Note_on_c, 0, 54, 62
2, 56832, Note_on_c, 0, 58, 71
2, 56832, Note_on_c, 0, 65, 84
2, 56840, Note_on_c, 0, 61, 62
2, 58184, Note_off_c, 0, 58, 0
2, 58184, Note_off_c, 0, 54, 0
2, 58196, Note_off_c, 0, 65, 0
2, 58196, Note_off_c, 0, 61, 0
2, 66048, Note_on_c, 0, 54, 58
2, 66048, Note_on_c, 0, 58, 62
2, 66048, Note_on_c, 0, 61, 62
2, 66048, Note_on_c, 0, 65, 78
2, 66476, Note_off_c, 0, 61, 0
2, 66492, Note_off_c, 0, 65, 0
2, 66492, Note_off_c, 0, 54, 0
2, 66516, Note_off_c, 0, 58, 0
2, 66616, Note_on_c, 0, 63, 68
2, 66624, Note_on_c, 0, 56, 58
2, 66624, Note_on_c, 0, 58, 53
2, 66640, Note_on_c, 0, 60, 53
2, 67448, Note_off_c, 0, 60, 0
2, 67448, Note_off_c, 0, 56, 0
2, 67460, Note_off_c, 0, 63, 0
2, 67480, Note_off_c, 0, 58, 0
2, 67588, Note_on_c, 0, 63, 71
2, 67596, Note_on_c, 0, 56, 60
2, 67604, Note_on_c, 0, 60, 68
2, 68012, Note_off_c, 0, 56, 0
2, 68036, Note_off_c, 0, 63, 0
2, 68040, Note_off_c, 0, 60, 0
2, 68144, Note_on_c, 0, 61, 71
2, 68152, Note_on_c, 0, 53, 60
2, 68152, Note_on_c, 0, 56, 62
2, 68920, Note_off_c, 0, 56, 0
2, 68944, Note_off_c, 0, 53, 0
2, 68988, Note_off_c, 0, 61, 0
2, 69144, Note_on_c, 0, 65, 84
2, 69148, Note_on_c, 0, 54, 62
2, 69148, Note_on_c, 0, 58, 68
2, 69152, Note_on_c, 0, 61, 68
2, 69556, Note_off_c, 0, 54, 0
2, 69560, Note_off_c, 0, 65, 0
2, 69564, Note_off_c, 0, 61, 0
2, 69616, Note_off_c, 0, 58, 0
2, 69684, Note_on_c, 0, 58, 53
2, 69688, Note_on_c, 0, 56, 68
2, 69688, Note_on_c, 0, 63, 71
2, 69696, Note_on_c, 0, 60, 62
2, 70408, Note_off_c, 0, 60, 0
2, 70416, Note_off_c, 0, 58, 0
2, 70480, Note_off_c, 0, 56, 0
2, 70508, Note_off_c, 0, 63, 0
2, 70644, Note_on_c, 0, 56, 68
2, 70644, Note_on_c, 0, 63, 62
2, 70652, Note_on_c, 0, 60, 68
2, 70936, Note_off_c, 0, 56, 0
2, 70996, Note_off_c, 0, 60, 0
2, 71004, Note_off_c, 0, 63, 0
2, 71044, Note_on_c, 0, 56, 71
2, 71048, Note_on_c, 0, 65, 84
2, 71048, Note_on_c, 0, 61, 68
2, 71956, Note_off_c, 0, 56, 0
2, 71964, Note_off_c, 0, 65, 0
2, 71980, Note_off_c, 0, 61, 0
2, 72168, Note_on_c, 0, 65, 84
2, 72172, Note_on_c, 0, 58, 71
2, 72176, Note_on_c, 0, 61, 68
2, 72176, Note_on_c, 0, 54, 62
2, 72576, Note_off_c, 0, 61, 0
2, 72604, Note_off_c, 0, 65, 0
2, 72608, Note_off_c, 0, 54, 0
2, 72684, Note_off_c, 0, 58, 0
2, 72760, Note_on_c, 0, 58, 48
2, 72760, Note_on_c, 0, 63, 71
2, 72764, Note_on_c, 0, 60, 65
2, 72764, Note_on_c, 0, 56, 62
2, 73568, Note_off_c, 0, 60, 0
2, 73572, Note_off_c, 0, 63, 0
2, 73580, Note_off_c, 0, 56, 0
2, 73596, Note_off_c, 0, 58, 0
2, 73712, Note_on_c, 0, 63, 62
2, 73720, Note_on_c, 0, 56, 60
2, 73720, Note_on_c, 0, 60, 65
2, 74196, Note_off_c, 0, 56, 0
2, 74204, Note_off_c, 0, 60, 0
2, 74228, Note_off_c, 0, 63, 0
2, 74304, Note_on_c, 0, 56, 68
2, 74304, Note_on_c, 0, 61, 75
2, 74312, Note_on_c, 0, 53, 65
2, 75040, Note_off_c, 0, 56, 0
2, 75060, Note_off_c, 0, 53, 0
2, 75112, Note_off_c, 0, 61, 0
2, 75272, Note_on_c, 0, 61, 62
2, 75272, Note_on_c, 0, 54, 62
2, 75272, Note_on_c, 0, 58, 62
2, 75272, Note_on_c, 0, 65, 78
2, 75716, Note_off_c, 0, 54, 0
2, 75720, Note_off_c, 0, 65, 0
2, 75744, Note_off_c, 0, 61, 0
2, 75764, Note_off_c, 0, 58, 0
2, 75852, Note_on_c, 0, 60, 68
2, 75852, Note_on_c, 0, 56, 68
2, 75852, Note_on_c, 0, 63, 71
2, 75864, Note_on_c, 0, 58, 58
2, 76604, Note_off_c, 0, 60, 0
2, 76608, Note_off_c, 0, 58, 0
2, 76624, Note_off_c, 0, 56, 0
2, 76668, Note_off_c, 0, 63, 0
2, 76796, Note_on_c, 0, 63, 68
2, 76800, Note_on_c, 0, 60, 71
2, 76800, Note_on_c, 0, 56, 71
2, 77080, Note_off_c, 0, 56, 0
2, 77136, Note_off_c, 0, 60, 0
2, 77140, Note_off_c, 0, 63, 0
2, 77192, Note_on_c, 0, 56, 68
2, 77196, Note_on_c, 0, 65, 84
2, 77200, Note_on_c, 0, 61, 71
2, 78124, Note_off_c, 0, 61, 0
2, 78136, Note_off_c, 0, 56, 0
2, 78136, Note_off_c, 0, 65, 0
2, 78356, Note_on_c, 0, 54, 62
2, 78356, Note_on_c, 0, 61, 62
2, 78356, Note_on_c, 0, 58, 75
2, 78356, Note_on_c, 0, 65, 84
2, 78776, Note_off_c, 0, 61, 0
2, 78808, Note_off_c, 0, 54, 0
2, 78812, Note_off_c, 0, 65, 0
2, 78864, Note_off_c, 0, 58, 0
2, 78932, Note_on_c, 0, 63, 68
2, 78936, Note_on_c, 0, 60, 62
2, 78936, Note_on_c, 0, 58, 47
2, 78940, Note_on_c, 0, 56, 60
2, 79696, Note_off_c, 0, 63, 0
2, 79728, Note_off_c, 0, 56, 0
2, 79732, Note_off_c, 0, 60, 0
2, 79764, Note_off_c, 0, 58, 0
2, 79844, Note_on_c, 0, 63, 71
2, 79852, Note_on_c, 0, 56, 68
2, 79852, Note_on_c, 0, 60, 65
2, 80324, Note_off_c, 0, 56, 0
2, 80336, Note_off_c, 0, 60, 0
2, 80356, Note_off_c, 0, 63, 0
2, 80440, Note_on_c, 0, 61, 71
2, 80444, Note_on_c, 0, 56, 68
2, 80444, Note_on_c, 0, 53, 65
2, 81200, Note_off_c, 0, 56, 0
2, 81224, Note_off_c, 0, 53, 0
2, 81264, Note_off_c, 0, 61, 0
2, 81408, Note_on_c, 0, 65, 84
2, 81416, Note_on_c, 0, 61, 62
2, 81416, Note_on_c, 0, 54, 62
2, 81420, Note_on_c, 0, 58, 71
2, 81860, Note_off_c, 0, 65, 0
2, 81868, Note_off_c, 0, 54, 0
2, 81876, Note_off_c, 0, 61, 0
2, 81916, Note_off_c, 0, 58, 0
2, 81984, Note_on_c, 0, 56, 68
2, 81984, Note_on_c, 0, 60, 65
2, 81984, Note_on_c, 0, 63, 71
2, 81984, Note_on_c, 0, 58, 48
2, 82732, Note_off_c, 0, 60, 0
2, 82760, Note_off_c, 0, 58, 0
2, 82764, Note_off_c, 0, 56, 0
2, 82816, Note_off_c, 0, 63, 0
2, 82944, Note_on_c, 0, 56, 62
2, 82944, Note_on_c, 0, 63, 68
2, 82952, Note_on_c, 0, 60, 65
2, 83240, Note_off_c, 0, 56, 0
2, 83280, Note_off_c, 0, 60, 0
2, 83288, Note_off_c, 0, 63, 0
2, 83340, Note_on_c, 0, 56, 68
2, 83344, Note_on_c, 0, 65, 75
2, 83344, Note_on_c, 0, 61, 62
2, 84224, Note_off_c, 0, 56, 0
2, 84228, Note_off_c, 0, 61, 0
2, 84232, Note_off_c, 0, 65, 0
2, 84452, Note_on_c, 0, 61, 68
2, 84452, Note_on_c, 0, 54, 62
2, 84452, Note_on_c, 0, 58, 75
2, 84452, Note_on_c, 0, 65, 75
2, 84900, Note_off_c, 0, 61, 0
2, 84912, Note_off_c, 0, 65, 0
2, 84912, Note_off_c, 0, 54, 0
2, 84988, Note_off_c, 0, 58, 0
2, 85048, Note_on_c, 0, 56, 62
2, 85048, Note_on_c, 0, 58, 54
2, 85048, Note_on_c, 0, 63, 71
2, 85060, Note_on_c, 0, 60, 58
2, 85816, Note_off_c, 0, 60, 0
2, 85832, Note_off_c, 0, 56, 0
2, 85844, Note_off_c, 0, 63, 0
2, 85868, Note_off_c, 0, 58, 0
2, 86008, Note_on_c, 0, 63, 68
2, 86012, Note_on_c, 0, 56, 71
2, 86016, Note_on_c, 0, 60, 71
2, 86472, Note_off_c, 0, 56, 0
2, 86488, Note_off_c, 0, 60, 0
2, 86508, Note_off_c, 0, 63, 0
2, 86592, Note_on_c, 0, 61, 68
2, 86596, Note_on_c, 0, 56, 71
2, 86600, Note_on_c, 0, 53, 65
2, 87320, Note_off_c, 0, 56, 0
2, 87340, Note_off_c, 0, 53, 0
2, 87384, Note_off_c, 0, 61, 0
2, 87560, Note_on_c, 0, 61, 60
2, 87560, Note_on_c, 0, 58, 71
2, 87560, Note_on_c, 0, 54, 68
2, 87560, Note_on_c, 0, 65, 84
2, 87976, Note_off_c, 0, 65, 0
2, 87988, Note_off_c, 0, 54, 0
2, 88004, Note_off_c, 0, 61, 0
2, 88056, Note_off_c, 0, 58, 0
2, 88116, Note_on_c, 0, 58, 51
2, 88120, Note_on_c, 0, 63, 71
2, 88124, Note_on_c, 0, 56, 68
2, 88132, Note_on_c, 0, 60, 60
2, 88896, Note_off_c, 0, 60, 0
2, 88912, Note_off_c, 0, 58, 0
2, 88956, Note_off_c, 0, 63, 0
2, 88960, Note_off_c, 0, 56, 0
2, 89088, Note_on_c, 0, 56, 71
2, 89088, Note_on_c, 0, 63, 68
2, 89096, Note_on_c, 0, 60, 71
2, 89352, Note_off_c, 0, 56, 0
2, 89400, Note_off_c, 0, 63, 0
2, 89408, Note_off_c, 0, 60, 0
2, 89484, Note_on_c, 0, 56, 68
2, 89488, Note_on_c, 0, 61, 71
2, 89488, Note_on_c, 0, 65, 84
2, 90288, Note_off_c, 0, 61, 0
2, 90304, Note_off_c, 0, 56, 0
2, 90304, Note_off_c, 0, 65, 0
2, 121344, Note_on_c, 0, 54, 62
2, 121344, Note_on_c, 0, 65, 78
2, 121344, Note_on_c, 0, 61, 68
2, 121344, Note_on_c, 0, 58, 62
2, 121800, Note_off_c, 0, 65, 0
2, 121808, Note_off_c, 0, 54, 0
2, 121824, Note_off_c, 0, 61, 0
2, 121848, Note_off_c, 0, 58, 0
2, 121924, Note_on_c, 0, 63, 75
2, 121924, Note_on_c, 0, 58, 54
2, 121932, Note_on_c, 0, 56, 71
2, 121936, Note_on_c, 0, 60, 62
2, 122744, Note_off_c, 0, 60, 0
2, 122744, Note_off_c, 0, 56, 0
2, 122752, Note_off_c, 0, 58, 0
2, 122752, Note_off_c, 0, 63, 0
2, 122880, Note_on_c, 0, 63, 71
2, 122892, Note_on_c, 0, 60, 68
2, 122892, Note_on_c, 0, 56, 68
2, 123324, Note_off_c, 0, 56, 0
2, 123344, Note_off_c, 0, 60, 0
2, 123356, Note_off_c, 0, 63, 0
2, 123440, Note_on_c, 0, 61, 71
2, 123444, Note_on_c, 0, 56, 68
2, 123448, Note_on_c, 0, 53, 65
2, 124240, Note_off_c, 0, 56, 0
2, 124248, Note_off_c, 0, 53, 0
2, 124288, Note_off_c, 0, 61, 0
2, 124452, Note_on_c, 0, 65, 84
2, 124452, Note_on_c, 0, 58, 68
2, 124456, Note_on_c, 0, 54, 62
2, 124460, Note_on_c, 0, 61, 62
2, 124848, Note_off_c, 0, 61, 0
2, 124884, Note_off_c, 0, 65, 0
2, 124892, Note_off_c, 0, 54, 0
2, 124952, Note_off_c, 0, 58, 0
2, 125000, Note_on_c, 0, 63, 71
2, 125004, Note_on_c, 0, 56, 60
2, 125004, Note_on_c, 0, 60, 65
2, 125016, Note_on_c, 0, 58, 60
2, 125716, Note_off_c, 0, 60, 0
2, 125756, Note_off_c, 0, 58, 0
2, 125756, Note_off_c, 0, 56, 0
2, 125820, Note_off_c, 0, 63, 0
2, 125952, Note_on_c, 0, 56, 68
2, 125952, Note_on_c, 0, 60, 68
2, 125952, Note_on_c, 0, 63, 71
2, 126232, Note_off_c, 0, 56, 0
2, 126292, Note_off_c, 0, 60, 0
2, 126308, Note_off_c, 0, 63, 0
2, 126356, Note_on_c, 0, 65, 78
2, 126356, Note_on_c, 0, 61, 68
2, 126356, Note_on_c, 0, 56, 71
2, 127232, Note_off_c, 0, 61, 0
2, 127236, Note_off_c, 0, 56, 0
2, 127256, Note_off_c, 0, 65, 0
2, 127468, Note_on_c, 0, 65, 78
2, 127472, Note_on_c, 0, 54, 62
2, 127472, Note_on_c, 0, 61, 68
2, 127476, Note_on_c, 0, 58, 71
2, 127900, Note_off_c, 0, 61, 0
2, 127924, Note_off_c, 0, 65, 0
2, 127924, Note_off_c, 0, 54, 0
2, 127984, Note_off_c, 0, 58, 0
2, 128052, Note_on_c, 0, 63, 75
2, 128052, Note_on_c, 0, 58, 60
2, 128060, Note_on_c, 0, 60, 68
2, 128060, Note_on_c, 0, 56, 68
2, 128836, Note_off_c, 0, 60, 0
2, 128856, Note_off_c, 0, 56, 0
2, 128856, Note_off_c, 0, 63, 0
